suite,provider_label,prompt_label,prompt_version,input_mode,case_id,variant,field,passed,score,reason
modality-text,openai-small:gpt-4o-mini,document-extraction:v2-evidence-bound:text,v2-evidence-bound,text,MA-01,scanned,defendant or respondent names,False,0.0,"defendant or respondent names: missing (synthetic_document_ground_truth, confidence 0.99)"
modality-text,openai-small:gpt-4o-mini,document-extraction:v2-evidence-bound:text,v2-evidence-bound,text,MA-01,scanned,document date,False,0.0,"document date: missing (synthetic_document_ground_truth, confidence 0.99)"
modality-text,openai-small:gpt-4o-mini,document-extraction:v2-evidence-bound:text,v2-evidence-bound,text,MA-01,scanned,filing type,False,0.0,"filing type: missing (synthetic_semantic_label_unverified, confidence 0.65)"
modality-text,openai-small:gpt-4o-mini,document-extraction:v2-evidence-bound:text,v2-evidence-bound,text,MA-01,scanned,case category,False,0.0,"case category: missing (synthetic_semantic_label_unverified, confidence 0.65)"
modality-text,openai-small:gpt-4o-mini,document-extraction:v2-evidence-bound:text,v2-evidence-bound,text,MA-01,scanned,case type,False,0.0,"case type: missing (synthetic_semantic_label_unverified, confidence 0.65)"
modality-text,openai-small:gpt-4o-mini,document-extraction:v1-production:text,v1-production,text,MA-01,scanned,document title,False,0.0,"document title: unexpected value ""The title printed on the document, such as Complaint, Motion, or Affidavit"" (synthetic_document_ground_truth, confidence 0.99)"
modality-text,openai-small:gpt-4o-mini,document-extraction:v1-production:text,v1-production,text,MA-01,scanned,court,False,0.0,"court: unexpected value ""The court, court unit, county, or venue shown on the document"" (synthetic_document_ground_truth, confidence 0.99)"
modality-text,openai-small:gpt-4o-mini,document-extraction:v1-production:text,v1-production,text,MA-01,scanned,case title,False,0.0,"case title: unexpected value ""The full case caption or title, if one is shown"" (synthetic_document_ground_truth, confidence 0.99)"
modality-text,openai-small:gpt-4o-mini,document-extraction:v1-production:text,v1-production,text,MA-01,scanned,plaintiff or petitioner names,False,0.0,"plaintiff or petitioner names: unexpected value ""All plaintiff or petitioner names, in document order, separated by semicolons"" (synthetic_document_ground_truth, confidence 0.99)"
modality-text,openai-small:gpt-4o-mini,document-extraction:v1-production:text,v1-production,text,MA-01,scanned,defendant or respondent names,False,0.0,"defendant or respondent names: unexpected value ""All defendant or respondent names, in document order, separated by semicolons"" (synthetic_document_ground_truth, confidence 0.99)"
modality-text,openai-small:gpt-4o-mini,document-extraction:v1-production:text,v1-production,text,MA-01,scanned,document date,False,0.0,"document date: unexpected value ""The date the document was signed, issued, or filed, including the label that identifies the date"" (synthetic_document_ground_truth, confidence 0.99)"
modality-text,openai-small:gpt-4o-mini,document-extraction:v1-production:text,v1-production,text,MA-01,scanned,filing type,False,0.0,"filing type: unexpected value ""The formal title of the filing being made"" (synthetic_semantic_label_unverified, confidence 0.65)"
modality-text,openai-small:gpt-4o-mini,document-extraction:v1-production:text,v1-production,text,MA-01,scanned,case category,False,0.0,"case category: unexpected value ""The high-level court category or division for this case"" (synthetic_semantic_label_unverified, confidence 0.65)"
modality-text,openai-small:gpt-4o-mini,document-extraction:v1-production:text,v1-production,text,MA-01,scanned,case type,False,0.0,"case type: unexpected value ""The more specific type of legal case this document is part of"" (synthetic_semantic_label_unverified, confidence 0.65)"
modality-text,openai-small:gpt-4o-mini,document-extraction:v1-production:text,v1-production,text,MA-01,scanned,docket number,False,0.0,"docket number: unexpected field ""The court's docket or case number, if one is shown"""
modality-text,openai-small:gpt-4o-mini,document-extraction:v1-production:text,v1-production,text,MA-01,scanned,other party names,False,0.0,"other party names: unexpected field ""Any other named parties and their stated roles, separated by semicolons"""
modality-text,openai-large:gpt-4o,document-extraction:v1-production:text,v1-production,text,MA-01,scanned,document title,False,0.0,"document title: unexpected value ""The title printed on the document, such as Complaint, Motion, or Affidavit"" (synthetic_document_ground_truth, confidence 0.99)"
modality-text,openai-large:gpt-4o,document-extraction:v1-production:text,v1-production,text,MA-01,scanned,court,False,0.0,"court: unexpected value ""The court, court unit, county, or venue shown on the document"" (synthetic_document_ground_truth, confidence 0.99)"
modality-text,openai-large:gpt-4o,document-extraction:v1-production:text,v1-production,text,MA-01,scanned,case title,False,0.0,"case title: unexpected value ""The full case caption or title, if one is shown"" (synthetic_document_ground_truth, confidence 0.99)"
modality-text,openai-large:gpt-4o,document-extraction:v1-production:text,v1-production,text,MA-01,scanned,plaintiff or petitioner names,False,0.0,"plaintiff or petitioner names: unexpected value ""All plaintiff or petitioner names, in document order, separated by semicolons"" (synthetic_document_ground_truth, confidence 0.99)"
modality-text,openai-large:gpt-4o,document-extraction:v1-production:text,v1-production,text,MA-01,scanned,defendant or respondent names,False,0.0,"defendant or respondent names: unexpected value ""All defendant or respondent names, in document order, separated by semicolons"" (synthetic_document_ground_truth, confidence 0.99)"
modality-text,openai-large:gpt-4o,document-extraction:v1-production:text,v1-production,text,MA-01,scanned,document date,False,0.0,"document date: unexpected value ""The date the document was signed, issued, or filed, including the label that identifies the date"" (synthetic_document_ground_truth, confidence 0.99)"
modality-text,openai-large:gpt-4o,document-extraction:v1-production:text,v1-production,text,MA-01,scanned,filing type,False,0.0,"filing type: unexpected value ""The formal title of the filing being made"" (synthetic_semantic_label_unverified, confidence 0.65)"
modality-text,openai-large:gpt-4o,document-extraction:v1-production:text,v1-production,text,MA-01,scanned,case category,False,0.0,"case category: unexpected value ""The high-level court category or division for this case"" (synthetic_semantic_label_unverified, confidence 0.65)"
modality-text,openai-large:gpt-4o,document-extraction:v1-production:text,v1-production,text,MA-01,scanned,case type,False,0.0,"case type: unexpected value ""The more specific type of legal case this document is part of"" (synthetic_semantic_label_unverified, confidence 0.65)"
modality-text,openai-large:gpt-4o,document-extraction:v1-production:text,v1-production,text,MA-01,scanned,docket number,False,0.0,"docket number: unexpected field ""The court's docket or case number, if one is shown"""
modality-text,openai-large:gpt-4o,document-extraction:v1-production:text,v1-production,text,MA-01,scanned,other party names,False,0.0,"other party names: unexpected field ""Any other named parties and their stated roles, separated by semicolons"""
modality-text,openai-large:gpt-4o,document-extraction:v2-evidence-bound:text,v2-evidence-bound,text,MA-01,scanned,document title,False,0.0,"document title: missing (synthetic_document_ground_truth, confidence 0.99)"
modality-text,openai-large:gpt-4o,document-extraction:v2-evidence-bound:text,v2-evidence-bound,text,MA-01,scanned,court,False,0.0,"court: missing (synthetic_document_ground_truth, confidence 0.99)"
modality-text,openai-large:gpt-4o,document-extraction:v2-evidence-bound:text,v2-evidence-bound,text,MA-01,scanned,case title,False,0.0,"case title: missing (synthetic_document_ground_truth, confidence 0.99)"
modality-text,openai-large:gpt-4o,document-extraction:v2-evidence-bound:text,v2-evidence-bound,text,MA-01,scanned,plaintiff or petitioner names,False,0.0,"plaintiff or petitioner names: missing (synthetic_document_ground_truth, confidence 0.99)"
modality-text,openai-large:gpt-4o,document-extraction:v2-evidence-bound:text,v2-evidence-bound,text,MA-01,scanned,defendant or respondent names,False,0.0,"defendant or respondent names: missing (synthetic_document_ground_truth, confidence 0.99)"
modality-text,openai-large:gpt-4o,document-extraction:v2-evidence-bound:text,v2-evidence-bound,text,MA-01,scanned,document date,False,0.0,"document date: missing (synthetic_document_ground_truth, confidence 0.99)"
modality-text,openai-large:gpt-4o,document-extraction:v2-evidence-bound:text,v2-evidence-bound,text,MA-01,scanned,filing type,False,0.0,"filing type: missing (synthetic_semantic_label_unverified, confidence 0.65)"
modality-text,openai-large:gpt-4o,document-extraction:v2-evidence-bound:text,v2-evidence-bound,text,MA-01,scanned,case category,False,0.0,"case category: missing (synthetic_semantic_label_unverified, confidence 0.65)"
modality-text,openai-large:gpt-4o,document-extraction:v2-evidence-bound:text,v2-evidence-bound,text,MA-01,scanned,case type,False,0.0,"case type: missing (synthetic_semantic_label_unverified, confidence 0.65)"
modality-text,meta-small:llama-4-scout,document-extraction:v2-evidence-bound:text,v2-evidence-bound,text,MA-01,scanned,document title,False,0.0,"document title: missing (synthetic_document_ground_truth, confidence 0.99)"
modality-text,meta-small:llama-4-scout,document-extraction:v2-evidence-bound:text,v2-evidence-bound,text,MA-01,scanned,court,False,0.0,"court: missing (synthetic_document_ground_truth, confidence 0.99)"
modality-text,meta-small:llama-4-scout,document-extraction:v2-evidence-bound:text,v2-evidence-bound,text,MA-01,scanned,case title,False,0.0,"case title: missing (synthetic_document_ground_truth, confidence 0.99)"
modality-text,meta-small:llama-4-scout,document-extraction:v2-evidence-bound:text,v2-evidence-bound,text,MA-01,scanned,plaintiff or petitioner names,False,0.0,"plaintiff or petitioner names: missing (synthetic_document_ground_truth, confidence 0.99)"
modality-text,meta-small:llama-4-scout,document-extraction:v2-evidence-bound:text,v2-evidence-bound,text,MA-01,scanned,defendant or respondent names,False,0.0,"defendant or respondent names: missing (synthetic_document_ground_truth, confidence 0.99)"
modality-text,meta-small:llama-4-scout,document-extraction:v2-evidence-bound:text,v2-evidence-bound,text,MA-01,scanned,document date,False,0.0,"document date: missing (synthetic_document_ground_truth, confidence 0.99)"
modality-text,meta-small:llama-4-scout,document-extraction:v2-evidence-bound:text,v2-evidence-bound,text,MA-01,scanned,filing type,False,0.0,"filing type: missing (synthetic_semantic_label_unverified, confidence 0.65)"
modality-text,meta-small:llama-4-scout,document-extraction:v2-evidence-bound:text,v2-evidence-bound,text,MA-01,scanned,case category,False,0.0,"case category: missing (synthetic_semantic_label_unverified, confidence 0.65)"
modality-text,meta-small:llama-4-scout,document-extraction:v2-evidence-bound:text,v2-evidence-bound,text,MA-01,scanned,case type,False,0.0,"case type: missing (synthetic_semantic_label_unverified, confidence 0.65)"
modality-text,meta-large:llama-4-maverick,document-extraction:v2-evidence-bound:text,v2-evidence-bound,text,MA-01,scanned,document title,False,0.0,"document title: missing (synthetic_document_ground_truth, confidence 0.99)"
modality-text,meta-large:llama-4-maverick,document-extraction:v2-evidence-bound:text,v2-evidence-bound,text,MA-01,scanned,court,False,0.0,"court: missing (synthetic_document_ground_truth, confidence 0.99)"
modality-text,meta-large:llama-4-maverick,document-extraction:v2-evidence-bound:text,v2-evidence-bound,text,MA-01,scanned,case title,False,0.0,"case title: missing (synthetic_document_ground_truth, confidence 0.99)"
modality-text,meta-large:llama-4-maverick,document-extraction:v2-evidence-bound:text,v2-evidence-bound,text,MA-01,scanned,plaintiff or petitioner names,False,0.0,"plaintiff or petitioner names: missing (synthetic_document_ground_truth, confidence 0.99)"
modality-text,meta-large:llama-4-maverick,document-extraction:v2-evidence-bound:text,v2-evidence-bound,text,MA-01,scanned,defendant or respondent names,False,0.0,"defendant or respondent names: missing (synthetic_document_ground_truth, confidence 0.99)"
modality-text,meta-large:llama-4-maverick,document-extraction:v2-evidence-bound:text,v2-evidence-bound,text,MA-01,scanned,document date,False,0.0,"document date: missing (synthetic_document_ground_truth, confidence 0.99)"
modality-text,meta-large:llama-4-maverick,document-extraction:v2-evidence-bound:text,v2-evidence-bound,text,MA-01,scanned,filing type,False,0.0,"filing type: missing (synthetic_semantic_label_unverified, confidence 0.65)"
modality-text,meta-large:llama-4-maverick,document-extraction:v2-evidence-bound:text,v2-evidence-bound,text,MA-01,scanned,case category,False,0.0,"case category: missing (synthetic_semantic_label_unverified, confidence 0.65)"
modality-text,meta-large:llama-4-maverick,document-extraction:v2-evidence-bound:text,v2-evidence-bound,text,MA-01,scanned,case type,False,0.0,"case type: missing (synthetic_semantic_label_unverified, confidence 0.65)"
modality-vision,openai-small:gpt-5.4-nano,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,document title,False,0.0,"document title: missing (synthetic_document_ground_truth, confidence 0.99)"
modality-vision,openai-small:gpt-5.4-nano,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,court,False,0.0,"court: unexpected value ""Commonwealth of Massachusetts, The Trial Court, Probate and Family Court"" (synthetic_document_ground_truth, confidence 0.99)"
